year,week,title,link,pdf_link,objet,resume
2020,2,DGAL/SDSSA/2019-875,https://info.agriculture.gouv.fr/boagri/instruction-2019-875,https://info.agriculture.gouv.fr/boagri/instruction-2019-875/telechargement,Plan de surveillance de la contamination des mollusques bivalves par les phycotoxines au stade de la distribution- 2020.,"Ce plan de surveillance est destiné à estimer la contamination par les phycotoxines des mollusques bivalves mis sur le marché en France. 440 échantillons (n=1) répartis proportionnellement à la population humaine dans les 13 régions métropolitaines, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 2 janvier au 31 décembre 2020. Les résultats d'analyse devront être saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2021. Les modifications apportées par rapport à l'instruction technique relative au plan de surveillance de la contamination des mollusques bivalves par les phycotoxines au stade de la distribution en 2019 apparaissent en grisé."
2020,2,DGAL/SDSSA/2019-877,https://info.agriculture.gouv.fr/boagri/instruction-2019-877,https://info.agriculture.gouv.fr/boagri/instruction-2019-877/telechargement,"Présentation des nouvelles dispositions prévues par le règlement (UE) n°2017/625, ainsi que par ses actes délégués concernant les contrôles officiels.","Cette note d'information synthétise les nouveautés prévues par le règlement (UE) n°2017/625 concernant les modalités d'inspection des viandes à l'abattoir, le classement des zones de production et de reparcage des pectinidés, gastéropodes marins et holoturidés vivants non filtreurs ainsi que la nouvelle définition de vétérinaire officiel. Ce règlement entre en vigueur le 14 décembre 2019. Les nouveautés pour les services sont identifiées dans des encadrés."
2020,2,DGAL/SDSSA/2020-10,https://info.agriculture.gouv.fr/boagri/instruction-2020-10,https://info.agriculture.gouv.fr/boagri/instruction-2020-10/telechargement,"Plan de surveillance de la contamination de la famille des Engraulidae, des poissons d'autres familles présentant un risque histaminique et du thon par l'histamine et 5 autres amines biogènes au stade de la distribution - 2020.","Ce plan de surveillance est destiné à estimer la contamination par l'histamine et 5 autres amines biogènes (cadavérine, putrescine, tyramine, spermine, spermidine) de la famille des Engraulidae, des poissons d'autres familles présentant un risque histaminique et non surveillés depuis 2017. Ce plan de surveillance est complété par des prélèvements de thon mis sur le marché en France. 330 échantillons d'anchois et autres espèces de poissons à risque histaminique (n=1) répartis proportionnellement à la population humaine dans les 13 régions métropolitaines et 5 DROM, doivent être prélevés au stade de la distribution. Par ailleurs, 160 échantillons de thon (n=1) répartis proportionnellement à la population humaine dans les 6 régions identifiées comme étant les plus fortes consommatrices de thon, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 2 janvier au 31 décembre 2020. Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2021."
2020,3,DGAL/SDSSA/2020-14,https://info.agriculture.gouv.fr/boagri/instruction-2020-14,https://info.agriculture.gouv.fr/boagri/instruction-2020-14/telechargement,"Inspection des établissements fabriquant, mélangeant ou conditionnant des poudres de lait ou de produits laitiers infantiles",La présente instruction technique abroge l'instruction technique DGAL/SDSSA/2019-452 du 13/06/2019 pour y intégrer les éléments apportés par l'avis publié par l'ANSES le 19 septembre 2019. Ceux-ci insistent sur les limites du plan d'échantillonnage sur les produits et soulignent l'importance d'en analyser les résultats en lien avec les résultats d'autocontrôles de l'environnement de production.
2020,4,DGAL/SDSSA/2019-728,https://info.agriculture.gouv.fr/boagri/instruction-2019-728,https://info.agriculture.gouv.fr/boagri/instruction-2019-728/telechargement,Procédure d'agrément des établissements au titre du règlement (CE) n° 853/2004.,Cette note remplace l'instruction DGAL/SDSSA/2019-38 du 25/01/2019 en y apportant quelques modifications qui  figurent en grisé.
2020,4,DGAL/SDSSA/2020-39,https://info.agriculture.gouv.fr/boagri/instruction-2020-39,https://info.agriculture.gouv.fr/boagri/instruction-2020-39/telechargement,Présentation du dispositif de formation destiné aux utilisateurs du système d'information sur l'inspection en abattoir.,La présente note a pour objectif la présentation du dispositif de formation pour le déploiement de la nouvelle version du système d'information sur l'inspection en abattoir relative à l'enregistrement des saisies SI2A porc.
2020,5,DGAL/SDSSA/2020-60,https://info.agriculture.gouv.fr/boagri/instruction-2020-60,https://info.agriculture.gouv.fr/boagri/instruction-2020-60/telechargement,"Remontée vers la DGAL des données relatives à la contamination des
carcasses à l’abattoir, obtenues dans le cadre des autocontrôles réglementaires","Le règlement (UE) n°2017/625 du 15 mars 2017 précise les modalités de contrôle, par les services officiels, de l'application des critères d'hygiène des procédés. Les autorités françaises ont choisi de vérifier l'application de ces critères microbiologiques par la collecte, pour tous les abattoirs et établissements d'abattage, des informations sur le nombre total d'échantillons testés et le nombre d'échantillons positifs (ou supérieurs au seuil de 1 000 ufc/g pour Campylobacter) issus des autocontrôles réglementaires effectués en application du règlement (CE) n°2073/2005."
2020,5,DGAL/SDSSA/2020-63,https://info.agriculture.gouv.fr/boagri/instruction-2020-63,https://info.agriculture.gouv.fr/boagri/instruction-2020-63/telechargement,Plan de surveillance de la contamination des produits de la pêche fumés et crustacés cuits par Listeria monocytogenes au stade de la distribution-2020.,"Ce plan est destiné à estimer la contamination par  Listeria monocytogenes des saumons fumés, des truites fumées et des crevettes cuites mis sur le marché en France.
440 échantillons de saumons fumés, truites fumées, crevettes cuites répartis proportionnellement à la population humaine dans les 13 régions métropolitaines et 5 DROM, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 2 janvier au 31 décembre 2020. Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2021."
2020,12,DGAL/SDSSA/2020-191,https://info.agriculture.gouv.fr/boagri/instruction-2020-191,https://info.agriculture.gouv.fr/boagri/instruction-2020-191/telechargement,"Bilan de l'opération alimentation ""Fêtes de fin d'année"" 2019.","Cette note présente le bilan des contrôles officiels renforcés menés en sécurité sanitaire des aliments par les inspecteurs des DD(CS)PP et DAAF pendant les fêtes de fin d'année, établi pour la période du 1er novembre 2019 au 15 janvier 2020. 
Elle intègre le bilan cumulé des interventions réalisées par les agents des DD(CS)PP en hygiène alimentaire dans les divers secteurs d'activités relevant de la remise directe au consommateur final."
2020,15,DGAL/SDSSA/2020-222,https://info.agriculture.gouv.fr/boagri/instruction-2020-222,https://info.agriculture.gouv.fr/boagri/instruction-2020-222/telechargement,Mesures temporaires favorisant l'adaptation des entreprises du secteur alimentaire mettant sur le marché des denrées animales ou d'origine animale au contexte des restrictions imposées dans le cadre de la lutte contre l'épidémie de Covid-19,"Cette instruction technique présentes les évolutions réglementaires essentiellement induites par un arrêté ministériel synchrone.
Au niveau infra-réglementaire, elle détaille les exigences minimales attendues des exploitants pour présenter aux préfets les évolutions en cours dans leurs établissements en lien direct avec l'adaptation de leur fonctionnement antérieur et rendues nécessaires par la crise liée à l'épidémie de Covid-19. Elle fixe également les lignes directrices permettant aux DD(CS)PP/DAAF d'analyser les dossiers reçus, de les prioriser  voire de diligenter, le cas échéant, les inspections indispensables.
Toutes ces modifications sont temporaires et ne restent valables que pendant la période d’urgence sanitaire. En outre, elles ne remettent pas en cause le principe de responsabilité de l'exploitant vis-à-vis des denrées qu'il met sur le marché."
2020,15,DGAL/SDSSA/2020-223,https://info.agriculture.gouv.fr/boagri/instruction-2020-223,https://info.agriculture.gouv.fr/boagri/instruction-2020-223/telechargement,Contrôle des engins de transport terrestre de denrées,"La présente instruction rappelle les exigences réglementaires applicables au secteur du transport routier de denrées et décrit les modalités de contrôle des engins utilisés pour ces transports. 
Les modifications apportées à l'instruction DGAL/SDSSA/2019-583 du 31/07/2019, qu'elle abroge, sont signalées en grisé."
2020,18,DGAL/SDSSA/2020-263,https://info.agriculture.gouv.fr/boagri/instruction-2020-263,https://info.agriculture.gouv.fr/boagri/instruction-2020-263/telechargement,Congélation exceptionnelle de denrées alimentaires d'origine animale dans le contexte de l'état d'urgence sanitaire lié à la lutte contre l'épidémie de Covid-19,"La présente note détaille les points de vigilance importants lors de l'analyse des procédures de congélation de DAOA dont pourraient être informées par les professionnels les DD(CS)PP/DAAF. Elle s'articule autour de trois grandes étapes : la conception des nouvelles modalités de conservation et d'utilisation des produits congelés, la congélation proprement dite des denrées et l'archivage des informations de traçabilité.
Les éléments de souplesse présentés dans cette note sont temporaires, en lien avec l'état d'urgence sanitaire."
2020,18,DGAL/SDSSA/2020-265,https://info.agriculture.gouv.fr/boagri/instruction-2020-265,https://info.agriculture.gouv.fr/boagri/instruction-2020-265/telechargement,"Gestion des formations relatives aux contrôles ante et post mortem des volailles et lagomorphes prévues par l'arrêté du 30 décembre 2011 relatif à la participation du personnel de l'abattoir au contrôle de la production de viande de volailles et de lagomorphe, dans le cadre de l'état d'urgence sanitaire instaurée par la loi n° 2020-290 du 23 mars 2020 d'urgence pour faire face à l'épidémie de covid-19.",Adoption de mesures transitoires dans l'accès par la formation aux contrôles ante et post mortem des volailles et lagomorphes prévues par l'arrêté du 30 décembre 2011 relatif à la participation du personnel de l'abattoir au contrôle de la production de viande de volailles et de lagomorphes  pour tenir compte des mesures instaurées dans le cadre de l'état d'urgence sanitaire.
2020,21,DGAL/SDSSA/2020-289,https://info.agriculture.gouv.fr/boagri/instruction-2020-289,https://info.agriculture.gouv.fr/boagri/instruction-2020-289/telechargement,Activités de commerce de détail de produits d'origine animale et denrées alimentaires en contenant.,".
La présente instruction technique précise la réglementation sanitaire spécifique aux activités de commerce de détail des produits d'origine animale et denrées alimentaires en contenant. Elle présente les conséquences d'une évolution synchrone de plusieurs arrêtés ministériels, dont ceux du 21 décembre 2009 et du 12 avril 2017 définissant les denrées exclues du don à une association caritative. Enfin, elle fusionne et actualise les éléments précédemment répartis entre plusieurs instructions techniques pour prendre en compte les évolutions réglementaires et infra-réglementaires récentes.
Si le plan de l'instruction technique de 2011 a été globalement conservé, les paragraphes déplacés sont clairement signalés."
2020,21,DGAL/SDSSA/2020-290,https://info.agriculture.gouv.fr/boagri/instruction-2020-290,https://info.agriculture.gouv.fr/boagri/instruction-2020-290/telechargement,Autorisation temporaire du don de préparations culinaires et d'excédents congelés par des établissements de restauration collective à des associations caritatives dans le cadre de la levée progressive des mesures de confinement imposées par la lutte contre l'épidémie de covid-19,Cette instruction technique modifie l'instruction DGAL/SDSSA/2020-222 pour évoquer l'arrêté publié ce jour qui autorise les exploitants d'établissements de restauration collective à donner les préparations culinaires et les excédents congelés peu après la fermeture de ces établissements imposée au début du confinement lié à l'épidémie de covid-19.
2020,27,DGAL/SDSSA/2020-399,https://info.agriculture.gouv.fr/boagri/instruction-2020-399,https://info.agriculture.gouv.fr/boagri/instruction-2020-399/telechargement,Modalités d'identification des établissements en Sécurité Sanitaire des Aliments.,"L'attribution d'un numéro d'Identifiant Local Unique (ILU) ayant été supprimé, cette note détaille les modalités d'enregistrement des établissements du secteur alimentaire dans RESYTAL. Elle dresse également les nouvelles modalités d'attribution d'un numéro d'enregistrement  pour les établissements d'abattage non agréés et centres de collecte de gibier sauvage."
2020,31,DGAL/SDSSA/2020-488,https://info.agriculture.gouv.fr/boagri/instruction-2020-488,https://info.agriculture.gouv.fr/boagri/instruction-2020-488/telechargement,Fin de l'état d'urgence sanitaire : modalités d'instruction des dossiers d'agréments sanitaires des établissements agroalimentaires.,Cette instruction a pour objet de définir les modalités à mettre en place concernant l'instruction des dossiers d'agrément à la suite de l'arrêt de l'état d'urgence sanitaire.
2020,45,DGAL/SDSSA/2020-666,https://info.agriculture.gouv.fr/boagri/instruction-2020-666,https://info.agriculture.gouv.fr/boagri/instruction-2020-666/telechargement,Production de viandes séparées mécaniquement (VSM) dans les établissements agréés.,"La présente instruction constitue un référentiel consolidé des instructions applicables à la production de viandes séparées mécaniquement suite à l'entrée en application des règlements du ""paquet hygiène"" dans les établissements agréés.

A la suite d'un audit de la DG SANTE qui s'est déroulé du 2 au 13 décembre 2019 en France, des précisions ont été apportées concernant la durée d'entreposage des VSM ""haute pression"" congelées."
2020,47,DGAL/SDSSA/2020-706,https://info.agriculture.gouv.fr/boagri/instruction-2020-706,https://info.agriculture.gouv.fr/boagri/instruction-2020-706/telechargement,Mesures temporaires favorisant l'adaptation des entreprises du secteur alimentaire mettant sur le marché des denrées animales ou d'origine animale au contexte des restrictions imposées dans le cadre de la lutte contre l'épidémie de Covid-19,"Cette instruction technique présentes les évolutions réglementaires essentiellement induites par un arrêté ministériel synchrone. Au niveau infra-réglementaire, elle détaille les adaptations proposées aux opérateurs du secteur alimentaire en lien avec la baisse d'activité liée au confinement mis en place par le Gouvernement. Toutes ces adaptations sont temporaires et ne restent valables que pendant la période d'urgence sanitaire. En outre, elles ne remettent pas en cause le principe de responsabilité de l'exploitant vis-à-vis des denrées qu'il met sur le marché."
2020,48,DGAL/SDSSA/2020-722,https://info.agriculture.gouv.fr/boagri/instruction-2020-722,https://info.agriculture.gouv.fr/boagri/instruction-2020-722/telechargement,Contrôles officiels relatifs à la protection animale en établissement d'abattage de volailles au moment de leur mise à mort.,La présente instruction détaille les différentes pratiques de mise à mort des volailles au sein des établissement d'abattage et précise les modalités du contrôle officiel conformément au règlement (CE) n°1099/2009 et au règlement (UE) n°2017/625. Elle présente également les attendus concernant les différents types d'abattage en lien avec la mise en œuvre de la dérogation à l'obligation d'étourdissement.
2020,50,DGAL/SDSSA/2020-749,https://info.agriculture.gouv.fr/boagri/instruction-2020-749,https://info.agriculture.gouv.fr/boagri/instruction-2020-749/telechargement,Contrôle des engins de transport terrestre de denrées périssables sous température dirigée,"Cette instruction reprend et complète l'instruction DGAL/SDSSA/2020-223 pour présenter les effets du décret 2020-1218 du 2 octobre 2020 à compter du 1er janvier 2021. Elle est synchrone de la publication d'un arrêté ministériel abrogeant celui du 1er juillet 2008.
La principale évolution concerne la nouvelle compétence accordée aux préfets, qui sont désormais en charge de la reconnaissance des centres de tests des engins de transport en service. Elle implique la modification des arrêtés de délégation de signature accordée aux directeurs de DD(CS)PP et DAAF et la mise en oeuvre urgente d'une procédure de reconnaissance des centres actuellement habilités au bénéfice de leurs droits acquis."
2020,50,DGAL/SDSSA/2020-759,https://info.agriculture.gouv.fr/boagri/instruction-2020-759,https://info.agriculture.gouv.fr/boagri/instruction-2020-759/telechargement,Mise en œuvre technique et financière du dispositif de surveillance sanitaire microbiologique et phycotoxinique des zones de production de coquillages (REMI et REPHYTOX),"La présente instruction présente les modalités de mise en œuvre locale de la surveillance sanitaire des zones de production de coquillages vis-à-vis des risques microbiologiques et toxiniques. Elle fixe des lignes directrices et leur déclinaison locale pour l’organisation de la surveillance, le conventionnement avec les laboratoires d’analyses pour la réalisation des analyses et des prélèvements, ainsi que la mise en œuvre du contrôle de second niveau par les directions départementales. Elle précise également le rôle de l’Ifremer dans la mise en œuvre de cette surveillance."
2020,52,DGAL/SDSSA/2020-785,https://info.agriculture.gouv.fr/boagri/instruction-2020-785,https://info.agriculture.gouv.fr/boagri/instruction-2020-785/telechargement,Gestion du risque norovirus en lien avec la consommation de coquillages (mise à jour de l'instruction DGAL/SDSSA/2019-855 du 25/12/2019),Cette instruction technique détaille les actions à conduire en cas de suspicion de toxi-infection alimentaire collective (TIAC) impliquant la consommation de coquillages contaminés par des norovirus.
2020,52,DGAL/SDSSA/2020-793,https://info.agriculture.gouv.fr/boagri/instruction-2020-793,https://info.agriculture.gouv.fr/boagri/instruction-2020-793/telechargement,Recherche des entérotoxines staphylococciques de type SEA à SEE dans les aliments - Dispositions relatives aux méthodes d'analyse pour les analyses officielles,"Cette note de service décrit les dispositions relatives aux méthodes d’analyses pour les analyses officielles de recherche d'entérotoxines de staphylocoques à coagulase positive dans les aliments. La prise d'essais, l'échantillonnage, les conditions de l'agrément des laboratoires sont également décrits. Les sections modifiées par rapport à la note de service DGAL/SDSSA/SDPRAT/N2013-8120 sont surlignées. Compte-tenu de l’objet de cette instruction technique, les paragraphes de la note de service DGAL/SDSSA/SDPRAT/N2013-8120 consacrés aux mesures de gestion à mettre en œuvre dans le cas d'un échantillon positif confirmé par le LNR ont été retirés."
2021,1,DGAL/SDSSA/2020-810,https://info.agriculture.gouv.fr/boagri/instruction-2020-810,https://info.agriculture.gouv.fr/boagri/instruction-2020-810/telechargement,Plan de surveillance de la contamination des charcuteries sèches pré-tranchées et présentées à la vente à température ambiante par les staphylocoques à coagulase positive (SCP) au stade de la distribution et mesure de l’activité de l’eau dans les matrices prélevées.,"Ce nouveau plan de surveillance est destiné d'une part à estimer la contamination par les staphylocoques à coagulase positive des charcuteries sèches tranchées et préemballées conservées à température ambiante mises sur le marché, et par conséquent, évaluer l'exposition du consommateur, d’autre part à mesurer l’activité de l’eau dans les matrices prélevées afin d’évaluer si la valeur de ce paramètre n’est pas favorable à la multiplication des staphylocoques.
300 prélèvements seront effectués au stade de la distribution pour le dénombrement des staphylocoques à coagulase positive, en priorité sur des produits en début de durée de vie, et 300 prélèvements seront effectués pour la mesure de l’activité de l’eau.
Les 13 régions métropolitaines sont concernées par ces prélèvements. Chaque région est chargée de la répartition des prélèvements, au prorata de la population humaine, dans les différents départements de son territoire, conformément à la prescription nationale édictée. La période de réalisation des prélèvements s'étend du 1er avril au 31 décembre 2021. 
Les résultats d'analyse sur le dénombrement des staphylocoques à coagulase positive seront saisis dans SIGAL par les laboratoires agréés de manière immédiate et au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022.
Les résultats de mesure de l’activité de l’eau seront communiqués à la DGAL par le laboratoire du SCL de Montpellier à chaque fin de trimestre."
2021,1,DGAL/SDSSA/2020-812,https://info.agriculture.gouv.fr/boagri/instruction-2020-812,https://info.agriculture.gouv.fr/boagri/instruction-2020-812/telechargement,Plan exploratoire relatif à la contamination des abats de volailles par Campylobacter et Salmonella spp. au stade de l'abattoir et de la distribution,"Ce plan exploratoire est destiné à collecter des données sur la contamination par Campylobacter et Salmonella des abats de volaille aux stades de l’abattoir et de la distribution, afin d'évaluer l'exposition du consommateur.
180 échantillons de 5 unités (n=5) seront prélevés à l’abattoir dans des établissements agréés pour l'abattage de poulets, de dindes et ou de canards et au stade de la distribution, dans les rayons libre-service des établissements de commerce de détail de type grandes et moyennes surfaces (GMS). 
Les 13 régions métropolitaines sont concernées par ces prélèvements. Chaque région est chargée de la répartition des prélèvements, au prorata de la population humaine, dans les différents départements de son territoire, conformément à la prescription nationale édictée. 
La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021.
Les résultats d'analyse sur la contamination par Salmonella spp. seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022. 
Les résultats d'analyses sur la contamination par Campylobacter seront transmis par les laboratoires agréés au Laboratoire National de Référence (LNR) à chaque fin de trimestre.
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des abats de volailles par Campylobacter et Salmonella spp. au stade de l'abattoir et de la distribution non réalisé en 2020. Seules les dates sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-814,https://info.agriculture.gouv.fr/boagri/instruction-2020-814,https://info.agriculture.gouv.fr/boagri/instruction-2020-814/telechargement,Plan de surveillance de la contamination des coquillages par Escherichia coli au stade de la distribution - 2021.,"Ce plan de surveillance est destiné à estimer la contamination par Escherichia coli des coquillages mis sur le marché en France. 220 échantillons (n=5) seront prélevés au stade de la distribution et seront répartis proportionnellement à la population humaine.Ces prélèvements seront répartis proportionnellement à la population humaine dans les 13 régions métropolitaines. La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. Les résultats d'analyse seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022.
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des coquillages par Escherichia coli au stade de la distribution non réalisé en 2020. Seules les dates sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-815,https://info.agriculture.gouv.fr/boagri/instruction-2020-815,https://info.agriculture.gouv.fr/boagri/instruction-2020-815/telechargement,Plan de surveillance de la contamination des viandes hachées de boeuf par E. coli STEC au stade de la distribution - 2021.,"Ce plan de surveillance est destiné à évaluer la contamination par Escherichia coli producteurs de Shiga toxines (STEC) des viandes hachées de bœuf distribuées en France. 600 échantillons (n=1) seront prélevés dans les commerces de détail (GMS, restauration collective et restauration commerciale) entre le 4 janvier et le 31 décembre 2021. 
Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022. 
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des viandes hachées de bœuf par E. coli STEC au stade de la distribution non réalisé en 2020. Seules les dates sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-816,https://info.agriculture.gouv.fr/boagri/instruction-2020-816,https://info.agriculture.gouv.fr/boagri/instruction-2020-816/telechargement,Plan de surveillance de la contamination du thon et de poissons d’autres familles présentant un risque histaminique par l'histamine et 5 amines biogènes au stade de la distribution,"Ce plan de surveillance est destiné à estimer la contamination par l'histamine et 5 autres amines biogènes (cadavérine, putrescine, tyramine, spermine, spermidine) du thon et de poissons d’autres familles présentant un risque histaminique.
330 échantillons de thon et de poissons d’autres familles présentant un risque histaminique (n=1) répartis proportionnellement à la population humaine dans les 13 régions métropolitaines et 5 DROM, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022.
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination de la famille des Engraulidae, des poissons d’autres familles présentant un risque histaminique et du thon par l’histamine et 5 autres amines biogènes au stade de la distribution réalisé en 2020. Seules les dates et la matrice sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-817,https://info.agriculture.gouv.fr/boagri/instruction-2020-817,https://info.agriculture.gouv.fr/boagri/instruction-2020-817/telechargement,: Plan de surveillance de la contamination des mollusques bivalves par les phycotoxines au stade de la distribution- 2021.,"Ce plan de surveillance est destiné à estimer la contamination par les phycotoxines des mollusques bivalves mis sur le marché en France. 440 échantillons (n=1) répartis proportionnellement à la population humaine dans les 13 régions métropolitaines, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. Les résultats d'analyse devront être saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022. 
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des mollusques bivalves par les phycotoxines au stade de la distribution réalisé en 2020. Seules les dates et la matrice (uniquement les toxines lipophiles) sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-818,https://info.agriculture.gouv.fr/boagri/instruction-2020-818,https://info.agriculture.gouv.fr/boagri/instruction-2020-818/telechargement,Plan de surveillance de la contamination des saucissons secs et chorizos de porc par Salmonella spp. au stade de la distribution - 2021.,"Ce plan de surveillance est destiné à recueillir des données représentatives de la contamination des saucissons secs et chorizos de porc produits en France par Salmonella spp., afin de pouvoir apprécier l'exposition des consommateurs à ce danger. Ces données complèteront le plan de surveillance équivalent mis en place en 2016. Ainsi, 300 échantillons (n=5) seront prélevés à la distribution, au prorata de la population humaine. La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. Les résultats d'analyse seront transmis par les laboratoires agréés aux DD(CS)PP/DAAF qui les reporteront au fur et à   mesure dans SIGAL à l'aide d'un descripteur spécifique, au plus tard le 1er février 2022.
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des saucissons secs et chorizos de porc par Salmonella spp. au stade de la distribution non réalisé en 2020. Seules les dates sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-819,https://info.agriculture.gouv.fr/boagri/instruction-2020-819,https://info.agriculture.gouv.fr/boagri/instruction-2020-819/telechargement,Plan de surveillance de la contamination des produits de la pêche fumés et crustacés cuits par Listeria monocytogenes au stade de la distribution-2021.,"Ce plan est destiné à estimer la contamination par Listeria monocytogenes des saumons fumés, des truites fumées et des crevettes cuites mis sur le marché en France. 
440 échantillons de saumons fumés, truites fumées, crevettes cuites répartis proportionnellement à la population humaine dans les 13 régions métropolitaines et 5 DROM, doivent être prélevés au stade de la distribution. La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022. 
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des produits de la pêche fumés et crustacés cuits par Listeria monocytogenes au stade de la distribution réalisé en 2020. Seules les dates sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,1,DGAL/SDSSA/2020-820,https://info.agriculture.gouv.fr/boagri/instruction-2020-820,https://info.agriculture.gouv.fr/boagri/instruction-2020-820/telechargement,"Plan de surveillance de la contamination des viandes fraîches de bœuf et des viandes fraîches de porc par Escherichia coli productrices de ß-lactamases à spectre étendu, de céphalosporinases AmpC ou de carbapénèmases au stade de la distribution",": Ce plan de surveillance est destiné à détecter la présence d'Escherichia coli productrices de ß-lactamases à spectre étendu, de céphalosporinases AmpC ou de carbapénèmases transmises par les viandes fraîches de bœuf et de porc. 
660 échantillons (n=1) seront prélevés au stade de la distribution (330 échantillons de viandes fraîches de bœuf et 330 échantillons de viandes fraîches de porc). Les prélèvements seront répartis proportionnellement à la population humaine dans les 13 régions métropolitaines. 
La période de réalisation des prélèvements s'étend du 4 janvier au 31 décembre 2021. 
Les résultats d'analyses seront saisis dans SIGAL par les laboratoires agréés au fur et à mesure de leur obtention et devront être disponibles au plus tard le 1er février 2022.
Cette instruction technique reprend à l’identique le plan de surveillance de la contamination des viandes fraîches de poulet par Escherichia coli productrices de ß-lactamases à spectre étendu, de céphalosporinases AmpC ou de carbapénèmases au stade de la distribution réalisé en 2020. Seules les dates, la matrice et la réglementation applicable sont modifiées pour les adapter à la campagne 2021 et apparaissent en grisé.
Il est rappelé que les prélèvements recommencent au début pour l’année 2021."
2021,3,DGAL/SDSSA/2021-25,https://info.agriculture.gouv.fr/boagri/instruction-2021-25,https://info.agriculture.gouv.fr/boagri/instruction-2021-25/telechargement,Plan exploratoire relatif à la contamination des foies de bovins adultes par Campylobacter au stade de l'abattoir,"Ce plan exploratoire est un nouveau plan pour 2021 destiné à collecter des données sur la contamination par Campylobacter des foies de bovins adultes (à viande ou à lait) au stade de l’abattoir, afin d'évaluer l'exposition du consommateur.
100 échantillons de 2 unités (n=2) seront prélevés à l’abattoir dans des établissements agréés pour l'abattage de bovins adultes.
Les 13 régions métropolitaines sont concernées par ces prélèvements. Chaque région est chargée de la répartition des prélèvements, au prorata de la population humaine, dans les différents départements de son territoire, conformément à la prescription nationale édictée. 
La période de réalisation des prélèvements s'étend du 1er avril au 31 décembre 2021.
Les résultats d'analyses sur la contamination par Campylobacter seront transmis par les laboratoires agréés au Laboratoire National de Référence (LNR) à chaque fin de trimestre."
